cod_ibge,ano,homicidios
431170,2018,2
315950,2018,1
210900,2018,11
240840,2018,1
260300,2018,18
310930,2018,2
431171,2018,1
150270,2018,10
210890,2018,3
292910,2018,8
431173,2018,1
520120,2018,0
354430,2018,1
311740,2018,4
280445,2018,1
520110,2018,152
315940,2018,0
431175,2018,0
210880,2018,3
350860,2018,4
431177,2018,0
150275,2018,16
210870,2018,8
431179,2018,0
250150,2018,5
520090,2018,0
270380,2018,10
292920,2018,18
210860,2018,45
314315,2018,1
310925,2018,0
431180,2018,4
290010,2018,0
312180,2018,2
315935,2018,2
150276,2018,5
431190,2018,1
520085,2018,4
210850,2018,13
260310,2018,9
411800,2018,0
270930,2018,15
292925,2018,8
431198,2018,2
353540,2018,1
210845,2018,4
431200,2018,0
313100,2018,2
354425,2018,2
352960,2018,0
315930,2018,0
520082,2018,1
410940,2018,32
431205,2018,1
210840,2018,1
431210,2018,1
110002,2018,41
150277,2018,17
210830,2018,20
314320,2018,0
315920,2018,2
431213,2018,0
260990,2018,18
210825,2018,4
520080,2018,5
240830,2018,17
354420,2018,0
352290,2018,0
431215,2018,0
292930,2018,5
210820,2018,9
150280,2018,0
310920,2018,2
431217,2018,0
315910,2018,0
520060,2018,2
210810,2018,0
291090,2018,2
431220,2018,0
260320,2018,7
355680,2018,0
351220,2018,5
292935,2018,7
431225,2018,1
150285,2018,1
210805,2018,1
350870,2018,0
352650,2018,2
520055,2018,3
315900,2018,1
431230,2018,0
210800,2018,1
431235,2018,0
314330,2018,35
411810,2018,5
150290,2018,15
354410,2018,3
431237,2018,1
520050,2018,0
210790,2018,2
292937,2018,7
353550,2018,2
312890,2018,0
431238,2018,0
310910,2018,0
210780,2018,11
270375,2018,3
315895,2018,6
431240,2018,2
150293,2018,26
280760,2018,9
520030,2018,14
210770,2018,5
260330,2018,4
431242,2018,0
292940,2018,3
313340,2018,1
210760,2018,3
351670,2018,1
260980,2018,6
431244,2018,0
315890,2018,2
520025,2018,66
210750,2018,30
410140,2018,8
110010,2018,10
431245,2018,0
313430,2018,1
290900,2018,0
354400,2018,0
261440,2018,1
314340,2018,0
292950,2018,14
431247,2018,0
330205,2018,3
150295,2018,20
210745,2018,3
315880,2018,0
431250,2018,3
520020,2018,1
210740,2018,5
310900,2018,3
260340,2018,2
352300,2018,1
431260,2018,0
210735,2018,6
150300,2018,1
312170,2018,1
313580,2018,8
261540,2018,28
431261,2018,0
520017,2018,1
315870,2018,0
292960,2018,5
210730,2018,1
431262,2018,0
314345,2018,0
315860,2018,1
210725,2018,0
411820,2018,70
354390,2018,36
431265,2018,2
150304,2018,25
520015,2018,2
292970,2018,15
240820,2018,25
350880,2018,1
431267,2018,0
210720,2018,2
270110,2018,2
353560,2018,1
315850,2018,3
431270,2018,2
150307,2018,14
210710,2018,0
520013,2018,11
260345,2018,74
431275,2018,1
280450,2018,6
310890,2018,2
210700,2018,4
314350,2018,1
261580,2018,9
431280,2018,1
315840,2018,0
210690,2018,6
354380,2018,0
431290,2018,0
150309,2018,13
520010,2018,7
292975,2018,14
312010,2018,0
210680,2018,4
351440,2018,2
280750,2018,4
431295,2018,0
315830,2018,0
260970,2018,6
251130,2018,5
431300,2018,1
330412,2018,3
351535,2018,0
210675,2018,4
292980,2018,2
520005,2018,6
260350,2018,11
431301,2018,0
210670,2018,1
352310,2018,34
312900,2018,2
150310,2018,5
411830,2018,0
315820,2018,6
354370,2018,2
431303,2018,1
210667,2018,0
250153,2018,2
410930,2018,2
510895,2018,1
270370,2018,2
431306,2018,5
292990,2018,7
210663,2018,4
314360,2018,0
431308,2018,0
150320,2018,19
350890,2018,1
240810,2018,458
315810,2018,1
310880,2018,0
210660,2018,3
510890,2018,3
431310,2018,2
293000,2018,0
431320,2018,2
353570,2018,1
210650,2018,5
150330,2018,41
291100,2018,3
510885,2018,1
315800,2018,0
354360,2018,0
431330,2018,5
210640,2018,5
270940,2018,10
330520,2018,57
431333,2018,0
314370,2018,0
351210,2018,1
210637,2018,0
290755,2018,1
260360,2018,4
293010,2018,17
150340,2018,9
431335,2018,0
510880,2018,1
352640,2018,0
210635,2018,1
315790,2018,10
310870,2018,0
431337,2018,4
150345,2018,16
510860,2018,6
210632,2018,2
411840,2018,21
431339,2018,0
354350,2018,0
260960,2018,163
315780,2018,43
312160,2018,10
431340,2018,46
510850,2018,6
210630,2018,1
330200,2018,101
293015,2018,7
431342,2018,0
313090,2018,2
210620,2018,1
250157,2018,2
314380,2018,0
260370,2018,8
352320,2018,2
431344,2018,0
150350,2018,8
240800,2018,243
210610,2018,0
315770,2018,3
311750,2018,4
510840,2018,89
431346,2018,0
350900,2018,4
353580,2018,1
210600,2018,1
293020,2018,4
310860,2018,0
431349,2018,0
150360,2018,58
510835,2018,0
210598,2018,3
315765,2018,2
354340,2018,69
431350,2018,13
270360,2018,2
280740,2018,9
431360,2018,0
210596,2018,2
293030,2018,7
150370,2018,19
355670,2018,1
431365,2018,5
314390,2018,11
510830,2018,1
210594,2018,2
315760,2018,0
260380,2018,9
431370,2018,5
353590,2018,0
210592,2018,2
351660,2018,0
312910,2018,0
150375,2018,7
431380,2018,0
510820,2018,1
293040,2018,4
210590,2018,8
310855,2018,8
411845,2018,1
431390,2018,6
354330,2018,7
315750,2018,0
270120,2018,1
210580,2018,1
431395,2018,0
150380,2018,17
410920,2018,1
353020,2018,1
510810,2018,0
293050,2018,37
431400,2018,0
210570,2018,19
315740,2018,0
260390,2018,2
431402,2018,0
210565,2018,3
314400,2018,11
240790,2018,1
260950,2018,20
311810,2018,3
354325,2018,1
431403,2018,0
510805,2018,4
210560,2018,1
352330,2018,3
431405,2018,11
315737,2018,2
150390,2018,6
210550,2018,9
310850,2018,0
350910,2018,0
431406,2018,2
280460,2018,16
522220,2018,3
293060,2018,4
510800,2018,9
210547,2018,1
280120,2018,14
431407,2018,1
150400,2018,3
315733,2018,3
210545,2018,0
314410,2018,0
431410,2018,34
510795,2018,38
260392,2018,1
312550,2018,0
293070,2018,106
431413,2018,0
210542,2018,9
270350,2018,4
411850,2018,11
353600,2018,1
354323,2018,0
315730,2018,1
313420,2018,10
431415,2018,0
150405,2018,19
210540,2018,10
250939,2018,0
280730,2018,2
431417,2018,0
411295,2018,1
510794,2018,3
210535,2018,0
291110,2018,4
293075,2018,4
431420,2018,1
150410,2018,3
510792,2018,42
210530,2018,129
315727,2018,0
431430,2018,1
240780,2018,16
314420,2018,1
310840,2018,0
354320,2018,1
431440,2018,96
210520,2018,1
293076,2018,1
150420,2018,210
330190,2018,172
510790,2018,47
431442,2018,1
352630,2018,0
210515,2018,0
260940,2018,31
315725,2018,0
350370,2018,2
260400,2018,35
280210,2018,21
431445,2018,0
351200,2018,1
210510,2018,3
312920,2018,0
431446,2018,0
293077,2018,13
210500,2018,6
350920,2018,6
510788,2018,0
315720,2018,4
352340,2018,11
431447,2018,0
411860,2018,0
210490,2018,1
354310,2018,0
431449,2018,0
150430,2018,5
314430,2018,14
210480,2018,37
510787,2018,2
315710,2018,2
431450,2018,4
280010,2018,2
352965,2018,0
353610,2018,0
310830,2018,0
410910,2018,1
293080,2018,6
312150,2018,0
431454,2018,0
210470,2018,0
150440,2018,12
260410,2018,170
312015,2018,2
431455,2018,2
510785,2018,2
210467,2018,13
315700,2018,1
431460,2018,0
270340,2018,1
280720,2018,1
210465,2018,2
293090,2018,1
431470,2018,1
150442,2018,119
314435,2018,2
510780,2018,4
210462,2018,1
315690,2018,0
354300,2018,2
431475,2018,0
313240,2018,6
210460,2018,5
150445,2018,6
431477,2018,1
510779,2018,0
293100,2018,4
310825,2018,1
260415,2018,10
351650,2018,0
431478,2018,0
210455,2018,10
315680,2018,4
411870,2018,0
431480,2018,9
150450,2018,2
510777,2018,0
210450,2018,1
354290,2018,1
431490,2018,544
293105,2018,1
240770,2018,3
210440,2018,5
314437,2018,2
431500,2018,0
353620,2018,3
315670,2018,19
210430,2018,2
352350,2018,1
350925,2018,1
431505,2018,0
510776,2018,0
251140,2018,4
330530,2018,1
293110,2018,4
260420,2018,20
431507,2018,0
150460,2018,12
210420,2018,3
310820,2018,0
313080,2018,0
315660,2018,0
250160,2018,4
431510,2018,1
411180,2018,5
510775,2018,1
210410,2018,2
431513,2018,0
270130,2018,6
354280,2018,0
431514,2018,0
260930,2018,3
210409,2018,3
330187,2018,14
150470,2018,48
431515,2018,0
431517,2018,0
210408,2018,0
510774,2018,2
315650,2018,0
431520,2018,2
280710,2018,10
314440,2018,0
210407,2018,1
270330,2018,14
312930,2018,1
293120,2018,7
280470,2018,3
411880,2018,6
431530,2018,3
150475,2018,3
210405,2018,14
510770,2018,3
260430,2018,1
431531,2018,0
310810,2018,0
315645,2018,0
210400,2018,4
410900,2018,0
354270,2018,0
431532,2018,1
240760,2018,1
293130,2018,6
150480,2018,5
210390,2018,0
510760,2018,54
431535,2018,0
355660,2018,1
351190,2018,0
315640,2018,1
261450,2018,19
431540,2018,1
314450,2018,1
210380,2018,3
293135,2018,108
312140,2018,0
431545,2018,0
210375,2018,9
150490,2018,2
510757,2018,0
431550,2018,4
353625,2018,0
315630,2018,1
352620,2018,2
310800,2018,1
210370,2018,13
352360,2018,2
354260,2018,10
431555,2018,0
312610,2018,8
350930,2018,1
210360,2018,27
241370,2018,1
293140,2018,4
510740,2018,2
431560,2018,74
260920,2018,7
150495,2018,22
210355,2018,1
315620,2018,0
260440,2018,5
431570,2018,9
510735,2018,0
411885,2018,5
315610,2018,0
431575,2018,0
314460,2018,0
210350,2018,13
291120,2018,18
522150,2018,1
354250,2018,2
431580,2018,4
150497,2018,5
293150,2018,7
210340,2018,17
290440,2018,1
510730,2018,5
431590,2018,1
315600,2018,2
210330,2018,32
240750,2018,5
280700,2018,1
431595,2018,0
150500,2018,2
510729,2018,0
210325,2018,3
293160,2018,9
290750,2018,26
431600,2018,6
280020,2018,11
260450,2018,10
353630,2018,0
210320,2018,30
315590,2018,0
314465,2018,2
431610,2018,0
150503,2018,29
510726,2018,1
354240,2018,1
431620,2018,0
351540,2018,1
210317,2018,1
280260,2018,0
293170,2018,4
313350,2018,4
310790,2018,0
431630,2018,1
210315,2018,2
290370,2018,2
315580,2018,2
350940,2018,1
431640,2018,3
150506,2018,32
510724,2018,1
210312,2018,3
352370,2018,0
312940,2018,0
431642,2018,0
260460,2018,10
293180,2018,1
260915,2018,2
210310,2018,1
315570,2018,1
431643,2018,0
411890,2018,3
270320,2018,8
510720,2018,3
210300,2018,56
250170,2018,0
431645,2018,6
314467,2018,1
431647,2018,1
150510,2018,7
313410,2018,3
354230,2018,1
210290,2018,3
510719,2018,0
431650,2018,0
315560,2018,1
210280,2018,7
310780,2018,2
431660,2018,1
240740,2018,6
293190,2018,20
150520,2018,1
431670,2018,1
510718,2018,4
210275,2018,1
260470,2018,5
315550,2018,1
312130,2018,0
353640,2018,0
351640,2018,13
431673,2018,0
270135,2018,2
210270,2018,4
431675,2018,3
330185,2018,16
150530,2018,9
293200,2018,3
314470,2018,2
210260,2018,2
354220,2018,2
510715,2018,2
431680,2018,27
315540,2018,1
280480,2018,118
210255,2018,7
410895,2018,0
280690,2018,3
431690,2018,58
150540,2018,10
510710,2018,6
210250,2018,3
293210,2018,1
350945,2018,0
431695,2018,1
411900,2018,0
431697,2018,0
312020,2018,2
310770,2018,0
210240,2018,2
315530,2018,0
260480,2018,7
431700,2018,2
150543,2018,31
510706,2018,5
210237,2018,0
354210,2018,0
352380,2018,1
431710,2018,6
293220,2018,15
260910,2018,3
352610,2018,1
314480,2018,16
431720,2018,7
210235,2018,1
315520,2018,0
410150,2018,14
510704,2018,16
431725,2018,0
351170,2018,1
210232,2018,41
270310,2018,9
150548,2018,34
431730,2018,6
310760,2018,0
210230,2018,1
240730,2018,0
315510,2018,0
354200,2018,0
352870,2018,0
431740,2018,5
510700,2018,17
353010,2018,3
210220,2018,4
293230,2018,8
431750,2018,8
313070,2018,0
411220,2018,1
261560,2018,12
210215,2018,0
150549,2018,1
312950,2018,4
260490,2018,2
291125,2018,0
431755,2018,0
314490,2018,0
315500,2018,0
510685,2018,0
431760,2018,8
261485,2018,14
210210,2018,3
312480,2018,0
293240,2018,1
353650,2018,11
431770,2018,1
150550,2018,73
210207,2018,3
354190,2018,1
411910,2018,1
315490,2018,1
311760,2018,0
431775,2018,0
510682,2018,8
210203,2018,10
350950,2018,175
431780,2018,1
310750,2018,1
293245,2018,5
210200,2018,14
150553,2018,132
315480,2018,1
510680,2018,2
431790,2018,0
431795,2018,0
250180,2018,36
314500,2018,4
210197,2018,4
260500,2018,25
260900,2018,8
352390,2018,12
431800,2018,5
150555,2018,2
510677,2018,5
210193,2018,0
293250,2018,20
431805,2018,0
280680,2018,2
312125,2018,2
313250,2018,3
315470,2018,0
280110,2018,2
210190,2018,7
240725,2018,0
431810,2018,2
510675,2018,33
410890,2018,3
354180,2018,0
431820,2018,6
353657,2018,0
330180,2018,2
210180,2018,0
150560,2018,3
210177,2018,2
311620,2018,0
293260,2018,0
314505,2018,2
431830,2018,12
510670,2018,1
315460,2018,98
210173,2018,1
270300,2018,10
431840,2018,5
260510,2018,12
310740,2018,6
293270,2018,12
411915,2018,31
150563,2018,4
210170,2018,9
315450,2018,0
354170,2018,0
431843,2018,0
510665,2018,1
210160,2018,33
431844,2018,0
330540,2018,2
210150,2018,0
280030,2018,352
350960,2018,7
150565,2018,13
431845,2018,0
315445,2018,2
510650,2018,16
210140,2018,38
260515,2018,4
431846,2018,0
293280,2018,7
431848,2018,0
314510,2018,0
351160,2018,2
270140,2018,14
210135,2018,1
150570,2018,3
355650,2018,10
354165,2018,0
510645,2018,1
431849,2018,0
315440,2018,0
210130,2018,3
312960,2018,2
431850,2018,21
310730,2018,6
210125,2018,2
293290,2018,69
352400,2018,1
431860,2018,0
150580,2018,18
431861,2018,0
510642,2018,13
353660,2018,1
210120,2018,51
315430,2018,1
431862,2018,0
314520,2018,24
352600,2018,2
280670,2018,73
210110,2018,4
411920,2018,0
351630,2018,20
431870,2018,56
510637,2018,2
260520,2018,40
293300,2018,7
210100,2018,6
260890,2018,19
150590,2018,4
250190,2018,11
431880,2018,3
310720,2018,0
354160,2018,4
315420,2018,1
510631,2018,0
431890,2018,5
210095,2018,7
240720,2018,5
293305,2018,4
270290,2018,14
431900,2018,14
150600,2018,6
210090,2018,0
313400,2018,1
315415,2018,1
510630,2018,13
431910,2018,0
353130,2018,3
210087,2018,0
280490,2018,5
354150,2018,3
431912,2018,0
410880,2018,12
314530,2018,6
210083,2018,3
293310,2018,6
150610,2018,2
312120,2018,0
431915,2018,2
510629,2018,3
291130,2018,1
315410,2018,0
210080,2018,1
431920,2018,2
350970,2018,1
260530,2018,3
431930,2018,1
353670,2018,4
210070,2018,2
150611,2018,3
315400,2018,3
310710,2018,7
431935,2018,0
411925,2018,2
510628,2018,0
210060,2018,11
293315,2018,4
431936,2018,2
290740,2018,0
210055,2018,2
352410,2018,3
354140,2018,35
150613,2018,69
431937,2018,0
510627,2018,0
315390,2018,0
210050,2018,1
240710,2018,84
280660,2018,4
431940,2018,3
314535,2018,4
293317,2018,2
260880,2018,35
210047,2018,2
431950,2018,1
260540,2018,13
510626,2018,2
290730,2018,8
315380,2018,0
431960,2018,1
150616,2018,11
210043,2018,9
310700,2018,0
251150,2018,0
311610,2018,2
261460,2018,5
293320,2018,54
312965,2018,1
250937,2018,0
431970,2018,1
510625,2018,2
210040,2018,1
314537,2018,0
330170,2018,433
150618,2018,25
354130,2018,5
431971,2018,0
315370,2018,0
210030,2018,3
270280,2018,8
510624,2018,2
431973,2018,0
210020,2018,2
293325,2018,1
431975,2018,0
313065,2018,0
353680,2018,0
210015,2018,0
315360,2018,7
260545,2018,0
431980,2018,0
150619,2018,9
510623,2018,9
350980,2018,0
411930,2018,17
354120,2018,1
431990,2018,11
210010,2018,1
293330,2018,221
432000,2018,40
315350,2018,0
150620,2018,22
314540,2018,0
210005,2018,41
250200,2018,2
510622,2018,20
432010,2018,1
310690,2018,1
172210,2018,10
352420,2018,1
240700,2018,0
432020,2018,0
351150,2018,2
260550,2018,3
150630,2018,5
172208,2018,5
315340,2018,4
510621,2018,3
432023,2018,0
260875,2018,5
172130,2018,0
293340,2018,0
432026,2018,0
354110,2018,0
510620,2018,1
411300,2018,0
311770,2018,1
432030,2018,0
172125,2018,1
352590,2018,19
315330,2018,0
312440,2018,0
280650,2018,4
410870,2018,0
522230,2018,2
432032,2018,0
314545,2018,0
172120,2018,5
150635,2018,14
293345,2018,3
411940,2018,7
351620,2018,19
432035,2018,1
510619,2018,1
172110,2018,4
260560,2018,3
315320,2018,1
311800,2018,8
432040,2018,2
310680,2018,0
150640,2018,1
172100,2018,105
354105,2018,0
432045,2018,0
314550,2018,0
293350,2018,19
510618,2018,1
172097,2018,0
291140,2018,4
432050,2018,0
315310,2018,2
353690,2018,0
240690,2018,2
432055,2018,0
172093,2018,0
350990,2018,1
353000,2018,1
293360,2018,23
150650,2018,54
312970,2018,1
510617,2018,0
432057,2018,0
172090,2018,2
315300,2018,0
432060,2018,0
260870,2018,4
172085,2018,0
172080,2018,3
150655,2018,8
315290,2018,2
432065,2018,0
314560,2018,1
352430,2018,10
354100,2018,25
510615,2018,8
432067,2018,0
172065,2018,2
312110,2018,0
310010,2018,0
310670,2018,136
315280,2018,8
432070,2018,3
150658,2018,7
172049,2018,0
270270,2018,1
260570,2018,16
510610,2018,3
411950,2018,44
432080,2018,6
351550,2018,4
172030,2018,2
280640,2018,0
310020,2018,2
312030,2018,1
313620,2018,10
432085,2018,2
355645,2018,2
280500,2018,1
172025,2018,1
315270,2018,0
432090,2018,2
150660,2018,16
510600,2018,1
172020,2018,4
251010,2018,12
330160,2018,0
432100,2018,0
330550,2018,28
270150,2018,5
172015,2018,0
310030,2018,4
260580,2018,3
432110,2018,5
314570,2018,0
353700,2018,0
315260,2018,0
240680,2018,0
510590,2018,5
280040,2018,3
432120,2018,9
172010,2018,1
350995,2018,2
310665,2018,0
310040,2018,0
432130,2018,6
150670,2018,22
310660,2018,0
172000,2018,0
354085,2018,0
510562,2018,5
315250,2018,10
432132,2018,0
171900,2018,1
432135,2018,0
313390,2018,0
150680,2018,76
411960,2018,5
171890,2018,1
432140,2018,0
510560,2018,6
315240,2018,0
171889,2018,0
260590,2018,29
352440,2018,40
432143,2018,0
314580,2018,0
310050,2018,3
150690,2018,2
510558,2018,2
354080,2018,1
432145,2018,4
313360,2018,0
171888,2018,1
260860,2018,5
310650,2018,0
350380,2018,4
315230,2018,3
110001,2018,7
432146,2018,2
150700,2018,9
171886,2018,5
510550,2018,8
270260,2018,8
410865,2018,6
432147,2018,1
310060,2018,5
351140,2018,0
171884,2018,4
352970,2018,3
312980,2018,35
260600,2018,40
432149,2018,0
315220,2018,8
314585,2018,0
171880,2018,2
240670,2018,0
432150,2018,19
150710,2018,7
250990,2018,1
510530,2018,0
171875,2018,0
310070,2018,0
432160,2018,24
353710,2018,1
354075,2018,13
432162,2018,0
352585,2018,0
510525,2018,29
171870,2018,0
315217,2018,2
432163,2018,0
171865,2018,0
351000,2018,1
150715,2018,14
312100,2018,2
411965,2018,0
432166,2018,1
310080,2018,2
171855,2018,0
510523,2018,0
351610,2018,0
432170,2018,0
315210,2018,22
314587,2018,0
432180,2018,3
171850,2018,1
260610,2018,12
261570,2018,3
150720,2018,17
310640,2018,0
354070,2018,5
432183,2018,0
310090,2018,6
510520,2018,1
171845,2018,0
315200,2018,16
280630,2018,10
432185,2018,0
313060,2018,1
171840,2018,0
352450,2018,0
250205,2018,0
291150,2018,7
432190,2018,5
150730,2018,36
510517,2018,2
171830,2018,4
432195,2018,2
315190,2018,1
353715,2018,0
171820,2018,35
314590,2018,6
241360,2018,0
432200,2018,6
354060,2018,2
330150,2018,1
310100,2018,1
150740,2018,1
510515,2018,13
270255,2018,2
432210,2018,1
171800,2018,1
280100,2018,4
410860,2018,8
315180,2018,9
260620,2018,32
432215,2018,0
310630,2018,1
171790,2018,3
260850,2018,16
351010,2018,0
351450,2018,0
432218,2018,0
310110,2018,7
150745,2018,17
171780,2018,2
411970,2018,0
510510,2018,3
432220,2018,3
315170,2018,1
171750,2018,1
354050,2018,2
432225,2018,1
291075,2019,0
430640,2019,1
354650,2019,1
261420,2019,27
220117,2019,0
314770,2019,0
431400,2019,0
520552,2019,1
430637,2019,0
210570,2019,18
170035,2019,0
316290,2019,12
410980,2019,20
352890,2019,0
250115,2019,1
220120,2019,4
353440,2019,60
411722,2019,0
430635,2019,2
293050,2019,37
312230,2019,43
292595,2019,3
270120,2019,2
351700,2019,1
220130,2019,0
315740,2019,0
510020,2019,8
520570,2019,0
430632,2019,0
140050,2019,3
316292,2019,9
220140,2019,0
310100,2019,0
251100,2019,1
311080,2019,2
314120,2019,0
430630,2019,0
280420,2019,6
432100,2019,2
431402,2019,0
250939,2019,1
260950,2019,14
311810,2019,1
350775,2019,1
270070,2019,6
520580,2019,1
210565,2019,0
311790,2019,1
140047,2019,6
220150,2019,6
430620,2019,1
270910,2019,5
240790,2019,4
260390,2019,1
354660,2019,1
353830,2019,0
292593,2019,2
411190,2019,3
314400,2019,10
170130,2019,2
510010,2019,1
411230,2019,0
150780,2019,19
220155,2019,0
260110,2019,15
430613,2019,0
354325,2019,1
314795,2019,0
316294,2019,0
261080,2019,11
220157,2019,0
520590,2019,0
430610,2019,13
260795,2019,8
431403,2019,1
140045,2019,4
220160,2019,1
240933,2019,2
430607,2019,0
316295,2019,3
510805,2019,5
260790,2019,264
312825,2019,1
210560,2019,1
352540,2019,0
290080,2019,11
270460,2019,2
430605,2019,0
292590,2019,5
220170,2019,1
430600,2019,0
354670,2019,1
520620,2019,32
220173,2019,1
411721,2019,0
311090,2019,0
140040,2019,2
352210,2019,21
430597,2019,1
314110,2019,12
260105,2019,8
316300,2019,1
170190,2019,3
220177,2019,0
313120,2019,4
292580,2019,3
520630,2019,2
500840,2019,0
431405,2019,12
430595,2019,0
220180,2019,0
140030,2019,9
430593,2019,0
315737,2019,1
510080,2019,2
353430,2019,1
220190,2019,1
310850,2019,1
430590,2019,0
170200,2019,2
210550,2019,18
432320,2019,0
316310,2019,1
330240,2019,107
520640,2019,10
292575,2019,10
352330,2019,1
354680,2019,5
330510,2019,133
430585,2019,0
150390,2019,5
220192,2019,2
311100,2019,1
280540,2019,8
314100,2019,3
172015,2019,0
110003,2019,0
352950,2019,0
430583,2019,0
220194,2019,1
520650,2019,0
432230,2019,0
431406,2019,0
140028,2019,4
316320,2019,0
260100,2019,6
430580,2019,2
350910,2019,1
313460,2019,10
500830,2019,19
170030,2019,1
240680,2019,0
293060,2019,6
280460,2019,17
510800,2019,2
150740,2019,7
311990,2019,0
292570,2019,1
210547,2019,5
310030,2019,1
240940,2019,8
220196,2019,0
430570,2019,1
261090,2019,16
411720,2019,0
350770,2019,0
280120,2019,12
220200,2019,1
430560,2019,0
314800,2019,28
351430,2019,1
316330,2019,1
520660,2019,0
140023,2019,2
220202,2019,0
430558,2019,0
500800,2019,4
431407,2019,1
522220,2019,0
290430,2019,2
354690,2019,1
292560,2019,4
430550,2019,0
220205,2019,1
316340,2019,2
260090,2019,23
313420,2019,14
520670,2019,2
140020,2019,17
280550,2019,13
315733,2019,1
352980,2019,3
150400,2019,0
430545,2019,7
210545,2019,1
310430,2019,0
291072,2019,58
220207,2019,0
314090,2019,0
430544,2019,0
312235,2019,2
240640,2019,0
314410,2019,0
352200,2019,0
355700,2019,12
510795,2019,17
290090,2019,5
220208,2019,0
316350,2019,1
352700,2019,0
170210,2019,68
431410,2019,32
412040,2019,3
430543,2019,3
520680,2019,1
292550,2019,21
220209,2019,2
353420,2019,0
140017,2019,6
430540,2019,0
354700,2019,0
220210,2019,0
311110,2019,1
410990,2019,0
510100,2019,0
500797,2019,1
430537,2019,0
411710,2019,0
316360,2019,0
520690,2019,1
312820,2019,1
351270,2019,2
353850,2019,3
293070,2019,67
430535,2019,4
260080,2019,6
140015,2019,5
292540,2019,2
220211,2019,0
270350,2019,5
314085,2019,1
430530,2019,0
350760,2019,11
250110,2019,5
510515,2019,14
431413,2019,0
220213,2019,2
520710,2019,0
280140,2019,7
430520,2019,4
210542,2019,8
432110,2019,7
316370,2019,0
220217,2019,0
292530,2019,68
270470,2019,10
170215,2019,1
430517,2019,1
354323,2019,0
310460,2019,4
260630,2019,0
314760,2019,2
354710,2019,1
220220,2019,8
411850,2019,14
520725,2019,0
315730,2019,0
353810,2019,1
140010,2019,150
411280,2019,0
150660,2019,8
430515,2019,2
240950,2019,2
351710,2019,1
220230,2019,3
261100,2019,6
430513,2019,0
311115,2019,0
260580,2019,3
431415,2019,0
314080,2019,0
316380,2019,0
520735,2019,1
140005,2019,20
292525,2019,6
314570,2019,0
150405,2019,14
353600,2019,0
210540,2019,15
410160,2019,5
220240,2019,1
430512,2019,0
280410,2019,5
430511,2019,0
220245,2019,1
353410,2019,0
430510,2019,86
354720,2019,0
316390,2019,2
353700,2019,1
520740,2019,2
260070,2019,14
280730,2019,0
220250,2019,3
270150,2019,1
140002,2019,4
430500,2019,2
270060,2019,6
292520,2019,22
352190,2019,1
411705,2019,3
430495,2019,1
290100,2019,7
315260,2019,0
431417,2019,1
171510,2019,1
510794,2019,3
500795,2019,7
316400,2019,4
220253,2019,1
311710,2019,1
520750,2019,0
311120,2019,7
130440,2019,3
430490,2019,1
220255,2019,0
210535,2019,0
260780,2019,10
314070,2019,8
430485,2019,0
353050,2019,3
354730,2019,4
314810,2019,10
220260,2019,2
316410,2019,0
510590,2019,10
293075,2019,3
520753,2019,1
310840,2019,0
430480,2019,3
330245,2019,0
130430,2019,3
292510,2019,12
220265,2019,0
351519,2019,0
430471,2019,2
260060,2019,0
270255,2019,4
431420,2019,0
270900,2019,0
220270,2019,8
520760,2019,2
240960,2019,0
260392,2019,2
430470,2019,12
350750,2019,7
170220,2019,10
150410,2019,1
316420,2019,1
510792,2019,37
261110,2019,94
510120,2019,1
430469,2019,0
311130,2019,0
210530,2019,132
170025,2019,0
292500,2019,20
220271,2019,0
312240,2019,0
315727,2019,0
310420,2019,0
270480,2019,0
520780,2019,1
430468,2019,3
130426,2019,3
350350,2019,0
220272,2019,0
314060,2019,1
430467,2019,1
354740,2019,0
316430,2019,0
353400,2019,0
500793,2019,2
431430,2019,0
240780,2019,5
351200,2019,2
220273,2019,0
520790,2019,1
130423,2019,0
432310,2019,0
430466,2019,8
312810,2019,0
411700,2019,0
292490,2019,1
260050,2019,14
220275,2019,2
430465,2019,0
411295,2019,1
170230,2019,2
314420,2019,1
312060,2019,0
210520,2019,2
330190,2019,137
261590,2019,1
352630,2019,0
316440,2019,3
411000,2019,1
430463,2019,21
354320,2019,1
500790,2019,6
313545,2019,0
291070,2019,13
220277,2019,2
292480,2019,8
520800,2019,42
430462,2019,0
352470,2019,4
431440,2019,68
352180,2019,4
354750,2019,3
220280,2019,1
270200,2019,1
130420,2019,16
430461,2019,0
316443,2019,0
352710,2019,11
220285,2019,1
311140,2019,1
430460,2019,85
290110,2019,19
351280,2019,12
240970,2019,1
351080,2019,3
293076,2019,2
290780,2019,14
170240,2019,5
500780,2019,2
150420,2019,142
510790,2019,52
280610,2019,8
260040,2019,8
315725,2019,2
520810,2019,2
220290,2019,5
314055,2019,3
130410,2019,1
430450,2019,9
250100,2019,2
316447,2019,1
220300,2019,0
432120,2019,13
431442,2019,0
430440,2019,14
292470,2019,0
410090,2019,1
520815,2019,0
314820,2019,0
260940,2019,32
210515,2019,0
510125,2019,1
430435,2019,0
354760,2019,0
411695,2019,0
220310,2019,3
410832,2019,1
313130,2019,29
130406,2019,38
261120,2019,7
172010,2019,2
430430,2019,0
316450,2019,3
220320,2019,2
520830,2019,1
292467,2019,3
352910,2019,0
291150,2019,1
314053,2019,1
430420,2019,9
